"gene_id","log2FoldChange","padj"
"53347",2.46525901168318,0.0017253421017355
"1462",2.46439991930684,2.89402061066659e-07
"100505566",2.46336141050434,0.0491782113200655
"6916",2.46278393833561,6.17799774102259e-06
"338440",2.46263382013835,0.000120791698192185
"3082",2.46131393295938,1.6371629374766e-09
"645996",2.45956275191616,0.0115035833476721
"79541",2.45946597321958,0.00360058263548791
"128025",2.4583429509516,0.0498680674258469
"199800",2.45820715570302,0.000109875766891397
"134187",2.45802587618423,0.0406356206054581
"6036",2.4578937824281,0.0187270432915652
"6404",2.45657748920003,5.62275743909006e-05
"10653",2.45597941340233,2.98508898606146e-06
"4605",2.45190492402357,0.00246136288860327
"56938",2.45088109275266,8.33903754496091e-07
"3235",2.45085986220375,7.67622810332721e-07
"64220",2.44533745134933,0.0250582997659337
"7060",2.44425885695412,6.30547409165622e-06
"9493",2.4442562138234,8.94158565194277e-06
"92659",2.44307019150761,0.000590653494104109
"266743",2.44260124620942,0.00123423542388
"5549",2.43711373756267,2.15104072173562e-06
"84176",2.43527235390932,0.0168791536964552
"130951",2.43473002710942,0.00142847403985831
"84807",2.43412486706456,1.83708257179401e-07
"8631",2.43389001236818,0.000725321324858242
"25902",2.4332931130661,2.38150387942807e-06
"3773",2.43221667464134,0.00160235157806946
"4283",2.432197748674,0.000432369251318185
"5577",2.43129191890606,0.000190891921542942
"6615",2.42935570606554,1.62705398934256e-06
"3684",2.42921348002314,5.18654192079512e-06
"339260",2.42779504862815,1.20451590480353e-05
"4069",2.42592527789545,0.00101726457401624
"79802",2.42542824324744,0.0160020467420595
"100874214",2.42499191343841,0.000304458549370063
"3902",2.42412686686411,0.000105582115509994
"4050",2.42281148719561,0.00224819555463864
"114801",2.42268571042785,9.59201085175429e-06
"8530",2.42255099783147,0.000449195368925048
"3833",2.42175707203155,8.4537012389442e-06
"91862",2.42060150181733,0.00438422121222487
"3594",2.41989340330686,0.000666276378502339
"629",2.4177545836092,2.50368703553451e-05
"107986163",2.41760200919079,0.00653923791037367
"338879",2.41616000861664,0.00935305911244017
"6282",2.41540467525714,5.97079080043303e-06
"101927726",2.41540136177079,0.0433900922332472
"375567",2.41400977905777,0.000187896724214874
"1823",2.4136072523711,0.0261264825537365
"92949",2.41307351616249,0.000179987859988972
"102724508",2.41214458774487,0.0284116879729465
"1058",2.41205354502028,0.0272348046558588
"51375",2.4117712060817,2.60587801470737e-06
"81693",2.41136161169164,0.00778990085351946
"79368",2.41043253963627,0.0267360677326723
"6510",2.40960526816599,3.05254729674466e-06
"921",2.40858920764347,4.09540559176578e-05
"6241",2.40774178076259,0.00132195049109499
"414332",2.40679752916093,0.000144681697044427
"80129",2.40636931482143,4.62306510599964e-05
"4645",2.40579812359821,0.000202080204434581
"23149",2.40528312846047,0.000266431503709815
"341333",2.40430475315898,0.0289281545707122
"5737",2.40420064295096,5.76038694325212e-07
"4068",2.40211144633077,0.000377134323415777
"4212",2.40128199696262,8.77360904521957e-06
"729652",2.40112571356415,0.0436573747257544
"28639",2.40085608945881,0.000860416172211032
"7805",2.40084808177875,3.34055332914871e-05
"100996288",2.39996341754812,0.0326192852019608
"641702",2.39980784247821,0.00714074502564408
"92293",2.39872016538768,0.00176846028353988
"3855",2.39763329102078,0.000181532150448521
"152007",2.395348171302,5.33021934616927e-07
"25861",2.39385442495544,1.00651010853156e-05
"5199",2.3935870012527,0.000418175573968389
"23601",2.39317689593933,0.00666369880694615
"255231",2.39304194695328,5.04273808956609e-06
"240",2.39296416522365,3.44210676619086e-05
"10287",2.39270936130294,3.65432656406448e-06
"745",2.39186472227637,5.69709475225328e-05
"2200",2.39140644763885,1.50026501735317e-05
"388011",2.39048904349429,0.00131127590703494
"2203",2.38987616830402,5.42008702461342e-05
"101669767",2.3897031731998,0.00511756976532131
"64518",2.38874799973307,0.00131162967977587
"127845",2.38687300120409,0.0257192218114846
"84969",2.38648741875237,6.36919817662154e-06
"3689",2.38605682532048,0.000123598362796646
"1441",2.38597967354502,0.00181472986606153
"114836",2.3859688622076,0.00107506025382511
"930",2.3847644517094,0.0192116091903718
"10462",2.38278118653192,8.10687996128146e-07
"9914",2.38054833818997,0.00435415246795919
"105371416",2.38037431062312,0.042366806406174
"6850",2.38011964166933,3.9118960508786e-06
"222183",2.37923740404676,0.000191302213246075
"29774",2.37884417901873,6.8499046291594e-05
"5008",2.37746055857167,0.0158119165567878
"7454",2.37708394653793,0.000176472721965724
"5003",2.37658185625289,0.00461321772817785
"2204",2.37571097705711,0.0253393154882233
"64098",2.37371577922536,1.36358935601476e-05
"192683",2.37269878003549,9.95607372655973e-06
"3229",2.37211144753534,0.00701663918765031
"5777",2.37202817967652,5.3314849151779e-05
"503638",2.37101727869143,0.000161474893241179
"5321",2.37021470287397,1.98312885278407e-06
"401427",2.36944029929021,0.00191481449569949
"138429",2.36922354152343,0.000247425653097878
"5880",2.36902052599465,0.000340648840280762
"3269",2.36898877131413,3.19662163138003e-07
"654816",2.36727014604356,0.000100631897534455
"344901",2.36697095117014,0.000433148027506322
"27287",2.36678857938654,1.54928179535133e-06
"6039",2.36593998194392,3.04594845486705e-06
"2123",2.36438011162458,0.000251370010146255
"124093",2.36298581906261,8.70196426234238e-05
"2212",2.36277106343073,3.23454103368042e-05
"387509",2.36248714902635,5.86192188539533e-07
"241",2.36198722075854,3.25400925037565e-05
"654817",2.36075661461365,0.00012997391912068
"27306",2.36055921164787,3.42334455931662e-05
"283710",2.35849268367432,0.0104240941797864
"1289",2.35829328682219,2.65114213176608e-05
"4915",2.35758450790922,3.70413964409492e-06
"84824",2.35721646041302,0.00517416529688353
"81030",2.35675471352702,0.00425743607473831
"1043",2.35666229264861,0.000507665755376888
"79827",2.35658242632804,5.44627440717441e-06
"51655",2.35558677951657,0.000165011700015327
"124044",2.35355243720485,3.59931465987529e-07
"11025",2.35164843045786,0.00011767046578568
"83987",2.35143021016938,1.08511680551442e-05
"9450",2.35061135220548,0.0010100460725085
"54440",2.35049315117092,0.000125119388294438
"4192",2.34957135860082,0.000136401847951168
"4239",2.34874061881469,5.98632728421427e-07
"1009",2.34786247930637,1.77610133056011e-06
"4360",2.34543516763088,3.19342924948452e-06
"3236",2.34502906095204,0.00176300063166061
"60385",2.34388044505338,0.000339665290780561
"933",2.34338910435227,0.00138551460501207
"283212",2.34260010880106,7.81399624100803e-05
"90273",2.34209099626871,0.00152515522896595
"114990",2.34199737629215,7.50270588424246e-06
"10158",2.34070141107551,0.000998395006010703
"8076",2.34061457734208,1.35933674263972e-05
"9830",2.34054923848768,3.65671737444044e-06
"10288",2.33987347802116,3.24979562657042e-05
"5731",2.33958994703418,0.0235329063271506
"1796",2.33943723939774,6.30324618199525e-06
"8630",2.33930845137075,0.00636855295605332
"84856",2.33921926243814,0.00399749053985954
"9447",2.33810737433871,0.00351849072948537
"2213",2.3378126966744,1.64512324849689e-06
"84264",2.33532546301987,0.000199365992238156
"9156",2.3349693590744,0.0103389298657312
"80270",2.33490533985647,0.000116459513388473
"962",2.33382178125826,0.000861089259948465
"146779",2.33278869371944,0.00980183981923553
"1805",2.33197514523906,3.95575220781046e-07
"1192",2.33161680970758,2.65777776930706e-07
"101927153",2.3315750877518,0.00991564454196209
"100506071",2.33150915346181,0.0210834823880949
"125488",2.3313952104259,1.27836021585279e-06
"57549",2.32955674307262,0.0309801585571724
"9047",2.3286530212636,7.6494800617581e-05
"11227",2.32803725109595,0.00382753686599874
"5724",2.32784296495088,0.000102692422091167
"26253",2.32765322256632,0.00965842993432229
"50943",2.32708687511688,0.00197286994812225
"28638",2.32630857055159,0.000938846517832123
"3394",2.32616717484062,2.1546615116917e-05
"388015",2.32267831799387,0.0194547987801298
"646698",2.3220709449361,0.0495834070191722
"64386",2.32174138283844,0.0018849016738647
"51200",2.3208618804751,0.0184454719283789
"26102",2.32047874350684,0.042577422433105
"2857",2.32018351345129,4.04050895945498e-06
"2696",2.32008349584496,0.00251944250512527
"10544",2.31977912674615,3.99665282566724e-05
"116844",2.31972324407901,0.00163099485654653
"23166",2.319351687161,6.88131359182711e-09
"3645",2.31932529471879,0.00361012371916852
"5330",2.31813850836763,4.21741563984402e-06
"117289",2.31756299846034,0.000556741842915824
"8492",2.31702501872466,0.00436983308126034
"135295",2.31563535248149,7.39462120548541e-07
"666",2.31539956725964,5.0214297651402e-05
"4982",2.31499879690607,0.000769147364286916
"101101776",2.31392428374319,0.0093690421364616
"8320",2.31324273961901,0.00186582831988067
"2161",2.31277320241353,0.0419304214007721
"9402",2.31218619300578,0.000628265285454345
"2645",2.31179033424595,0.00326399001282082
"2675",2.31071534245426,3.57767745324506e-06
"653361",2.30881295008374,0.000195456537457338
"50619",2.30879401578987,5.63011269088266e-05
"221687",2.3085106970178,0.000886919193252477
"150928",2.30684820001653,0.0436480454556307
"6337",2.30645367825864,0.000602358392287877
"11065",2.30567011334175,0.000574833822912009
"145258",2.30562110000247,2.4040160206061e-05
"3228",2.3037415531807,0.00207548687083641
"57823",2.30291354957294,0.00132017732466449
"65997",2.30286739301637,4.96917628752468e-05
"10536",2.30260441422983,3.18200453446123e-05
"4987",2.30145314261038,4.79849625646372e-05
"83888",2.30052180530219,0.00102240934358636
"219621",2.30002607750855,0.025445639368125
"9618",2.29973882038904,1.22755001449293e-06
"10205",2.29862569897906,5.7840933928068e-12
"100188949",2.29741352647147,0.00180239758755754
"55423",2.29645992554539,0.00661666054767714
"84617",2.29580055459983,2.87891214374187e-08
"366",2.29478831049301,0.0153839788490707
"102723775",2.29475669902383,0.000591420781036289
"4063",2.29427143777826,0.00147557993594623
"283875",2.29308614070947,0.00569151027542897
"284080",2.29297221909071,0.000201478548355234
"120425",2.29208161482665,0.000307848347264611
"4688",2.29120428993263,0.000332129639127396
"5973",2.29098458840882,1.05014122528589e-05
"221472",2.29064973574636,3.54029195922045e-06
"83886",2.28991071921615,0.00016653642669892
"284266",2.28937489393894,0.0119405503450527
"64333",2.28903323962101,0.000305112283509467
"100505806",2.28863691407608,0.000126615946209218
"29125",2.28854487631385,0.000946135664829455
"8843",2.28675503605533,0.016812910939865
"60681",2.2861197876826,6.31449333184225e-06
"497189",2.28565558251777,0.00960699064533808
"257106",2.28542883734438,3.42884845605709e-05
"6504",2.28504904294319,0.00170470930410173
"6286",2.28252077912153,0.0245853056263156
"100420839",2.28159517974341,0.0115087956769646
"129080",2.28092275196231,2.50463414153129e-05
"5743",2.28074497646497,0.0001879593894814
"4969",2.2779120076506,0.000717837520870029
"57194",2.27701379361177,1.57236629797329e-05
"7272",2.2768215022872,0.00671470614733991
"54757",2.27418910812835,1.80802318018343e-07
"6714",2.27393788220995,1.52931351345585e-07
"79785",2.27374696278469,0.000517815332376402
"29909",2.27332602763626,0.00186824848600285
"10082",2.27264861231552,3.49704179427517e-06
"4499",2.27233994266744,0.000173260667556058
"9381",2.27194958505168,0.000554611871271896
"5265",2.27035334417307,0.0050415423483621
"10917",2.2696765685559,0.00888874095517708
"284835",2.26909879714763,0.00398671211327459
"23284",2.26779081420299,1.21192278278339e-07
"256021",2.26729469820149,0.0060011205020594
"944",2.26635067923681,0.000197093101574391
"5580",2.26584774726159,7.7191763526722e-06
"5341",2.26508342780705,6.46362880926694e-05
"9535",2.26390783383374,3.54008129538943e-05
"130399",2.26362084520937,0.00123804500249013
"4542",2.26339136141875,0.000566719578633932
"133418",2.26206083394388,2.1941796908871e-06
"301",2.26173706792721,1.15034035678854e-07
"3071",2.26112744473039,2.02402360433068e-06
"28820",2.25965639742007,0.0220833247998123
"26509",2.25965458230803,4.78281571992996e-09
"171389",2.25947223602565,0.0139833086504348
"259197",2.25761034424217,0.0249892913994087
"79674",2.25717977645479,0.000533215606221618
"25894",2.25645953306549,0.000122790120224362
"643680",2.25607997223772,0.000134179660986433
"139105",2.2556822484624,0.0205787417886691
"64065",2.25513337023513,2.37557903149459e-06
"4166",2.25423272132684,0.00397615250711773
"9290",2.25263492410693,0.0303461168000879
"9473",2.25208490453334,2.65124204863887e-05
"716",2.25184623588311,1.89818813793054e-06
"389792",2.25084755235441,1.0917197587864e-06
"6277",2.25000383474701,2.60132214346835e-05
"23529",2.24731776274925,9.56667363497883e-07
"255743",2.24672549236528,4.68597630676828e-08
"90835",2.24601283057072,0.000395271089904803
"112885",2.24561355568303,0.0014957441996199
"4051",2.24437730106768,0.00480394672453199
"963",2.24417599368502,0.000255008747088248
"79626",2.2439798277911,0.000168654797738803
"439990",2.2433381404878,0.00117530657072103
"11314",2.24263190558126,0.000540854018399286
"375298",2.242514212108,5.92766216864798e-05
"29785",2.24248251150813,0.000851263025246896
"79054",2.24172796661955,0.0214607998164396
"160365",2.24024099721854,0.023889305658765
"92558",2.24014128121346,0.000926239550221366
"6349",2.24001167730496,0.0476774034272327
"100874343",2.23904426570141,0.0306511034523118
"25893",2.23814209251497,0.000643298956632351
"147138",2.2376805358983,0.000164500944363753
"9333",2.23742950989635,0.0183749527304577
"91851",2.23735716361243,1.71217441935671e-05
"1134",2.23720436640699,0.00367141412461656
"5997",2.2364627902939,0.000190891921542942
"503639",2.23598503658553,0.000303744438445861
"10272",2.23573076496575,2.60771116519435e-06
"64005",2.23349634672933,0.000384822316965411
"3310",2.23283380793602,1.81677415119685e-05
"10095",2.23233606707155,7.23775359810839e-07
"2679",2.23209333877846,6.4766792741513e-05
"945",2.22948851107837,1.30013159343788e-05
"22801",2.22901522399837,1.30142095278676e-05
"3932",2.22864843090616,0.000516940491698762
"9540",2.22494488156271,4.00144134697331e-06
"6347",2.22390147885689,1.08991582187092e-07
"441294",2.2237187718549,0.000702792267277571
"84225",2.22317737443387,3.90798970684218e-05
"84106",2.22235156250413,0.000860416172211032
"1439",2.22143807593346,9.62697771768287e-05
"6539",2.22141936726858,0.0006297773061326
"57413",2.21968788089707,0.00452117665482838
"1794",2.2188172849144,5.09461540289376e-05
"91828",2.2180275964939,0.000288272704113139
"219539",2.21801796213378,2.15523669604035e-05
"9468",2.21753370997654,0.00335640823332426
"101928158",2.21734268613587,0.00246136288860327
"3674",2.21708497750806,0.000736803235630925
"4017",2.2163061701743,5.22384368520786e-09
"80774",2.21593800663355,0.00049995474841926
"4778",2.21563609388409,0.00215747112895929
"10234",2.21536219265117,4.61246408169794e-05
"695",2.21504901331147,1.34126707132528e-05
"101929407",2.21491529120653,0.000630607694611207
"80381",2.2143776502383,3.16091471237983e-06
"80128",2.21408878621755,0.00312064210349074
"3266",2.21377136138202,0.0451790193214973
"352909",2.21371034869827,0.0011446278586627
"7074",2.2128119227666,2.1941796908871e-06
"3576",2.2127321871162,0.0163199411997241
"5468",2.21245458295109,0.000330842716420802
"56917",2.21233856475792,3.54029195922045e-06
"5738",2.21138630782395,2.97064320805248e-07
"7077",2.20873996454812,5.55273402256502e-06
"2687",2.20785376150644,0.000146700262427006
"1292",2.20734459524463,6.37807599078759e-06
"25758",2.20498878041384,0.000117720870446828
"23616",2.20290746677135,4.933830168063e-05
"4332",2.20245670473227,0.00173438154319408
"85445",2.2012986252102,0.000442441026918382
"63910",2.20120772375997,1.13282386061392e-06
"8794",2.20119929774882,0.0053206717316592
"285590",2.20000019066315,2.8382127522631e-06
"221476",2.19977695437832,4.27212498080749e-05
"54502",2.19695326966435,6.44497449001405e-05
"219972",2.19676969241574,1.78957236641203e-05
"11219",2.19661139649876,0.00121043656438198
"145864",2.19478874530293,1.15034035678854e-07
"10855",2.19472716299309,0.000881536169268876
"374407",2.19441582206669,0.00822535476876724
"5798",2.1920381278292,0.0240487372264172
"1474",2.19186911723893,0.0143666896096686
"100132057",2.19162635091921,5.26425386725031e-05
"78989",2.19143776526321,0.00354699204801491
"79025",2.19096774954731,0.000956727902947493
"2124",2.19079281009405,0.00124341457194627
"1378",2.19038152410396,0.00135238714611089
"286333",2.19031437864007,2.2776163020701e-08
"192668",2.18977753851995,8.46252314634003e-06
"8698",2.18924854877809,0.00202655316056905
"84631",2.1890044905914,0.00410627393676735
"3662",2.18819764208989,0.000688128079934593
"147",2.18754897542753,0.00039555713345419
"124599",2.18731149082151,0.00322829661076601
"84868",2.18575936062985,1.87462760791202e-06
"5655",2.18516905354917,0.0118762339444392
"3566",2.1841136273447,2.41418598497233e-08
"84433",2.18367130291827,0.00297680251232569
"5778",2.18315957603977,0.000124657943415985
"10261",2.17975780594803,0.000494157579974185
"79993",2.17974392457617,0.000336265577759929
"64866",2.17968284926257,2.23549022007579e-06
"1238",2.17845811802793,0.00111912720994694
"5314",2.177446140916,0.0155009738646054
"2861",2.1765128040974,2.24545029250765e-05
"6092",2.17626728943612,2.64679599935308e-06
"10279",2.17482314557047,0.00775871267298923
"348",2.17476183483841,0.000589608716551239
"100124700",2.17466775482383,7.67359863151796e-08
"9956",2.17454111473439,0.000496334616883465
"101929947",2.1741242837346,0.0254430066609794
"162466",2.17362212226882,2.82279113420162e-07
"27036",2.17287742139974,0.00355948041161016
"58191",2.17267902449245,1.9296523081322e-06
"83853",2.17216521329076,0.0239157165504529
"752",2.1714215124892,1.2766811282165e-05
"146206",2.17116608546213,0.00137480520283557
"6424",2.17094783909139,0.000817015985269993
"9168",2.16763148064543,2.93256485232456e-05
"3561",2.16701033112979,0.000571029009487781
"916",2.16514995959735,0.00128613899707887
"122481",2.1651012372265,0.00174597946846732
"4210",2.16475425364062,0.00582825587171015
"6320",2.16473663243821,0.000132606854778058
"7123",2.16468163866382,8.45847264634923e-05
"3897",2.16420211408687,5.58977239177779e-06
"4232",2.1638788898055,3.57770000513473e-05
"7118",2.16380753616362,0.0058729426401083
"5753",2.16329758633246,9.5595100929501e-05
"6503",2.16317569535187,0.000279939497496452
"51291",2.16314515413439,5.99427822900063e-05
"102238594",2.1627498110178,0.0175801692615521
"100130958",2.16273361632124,0.00191040705277447
"7033",2.16260541038906,0.00730532276286331
"951",2.16137460307037,0.000544764380832236
"339059",2.16137372928735,0.0240297988647083
"7045",2.16063399643047,8.07885114087823e-08
"63940",2.16034399485306,0.000122067759320046
"79258",2.16020211367419,0.00791303924746779
"3691",2.16011606849502,6.27842717662054e-05
"7086",2.15844402400763,2.54421408771591e-05
"647121",2.15759361326399,4.3967824707224e-05
"105372233",2.15689644888411,0.0315406005890042
"116362",2.1558499014768,0.000594381618903807
"127435",2.15518236235145,4.99023504032671e-05
"101927934",2.15506773754484,0.036571805743772
"1360",2.15398245144903,0.00534483597552124
"7221",2.1538025492883,0.000912466611738969
"6401",2.15365975016954,0.00036120942823437
"84958",2.15338103974206,0.00129194750394664
"1066",2.15264513462319,0.000122843741884179
"147700",2.15194107294814,0.0343443470529986
"64407",2.15163387764757,0.00547063225911867
"91179",2.1508965248389,3.45720699526114e-05
"100505625",2.15012277523893,0.00833236692814976
"27180",2.14957412304008,0.00311426068143861
"256380",2.14900055139449,0.00585081297571775
"2352",2.14877879376677,0.022563530372179
"55065",2.14873763965324,0.00888537637113563
"101928085",2.14855117187549,0.0054776230401319
"5027",2.146797453618,8.66155724383397e-07
"6422",2.14678898870761,6.79308894908692e-05
"6866",2.14630016500991,0.0262099424092046
"256957",2.14435985005045,0.041662574747133
"4929",2.14126054141308,0.00153660609121749
"79895",2.14057577120685,1.12115295482386e-06
"283",2.13914016976854,0.000339733926064097
"81622",2.13912054433142,3.42117836601162e-05
"83715",2.1382209584002,0.0154042600040837
"79958",2.13791044251698,0.000407884092501185
"60401",2.13750410016107,3.47307044398471e-06
"959",2.13746731219248,0.00377748199354686
"222171",2.13611525991019,0.0112313912661099
"9595",2.13519513967343,0.000471893078971383
"51554",2.13451725893012,0.00328797164656525
"133923",2.13436203572071,0.00864051839441901
"112840934",2.13138791053652,0.0343314200428095
"84968",2.13111795856272,0.00063974212521726
"1307",2.13108462376902,1.03811687069527e-05
"2886",2.13101175969792,0.00216153218203465
"10148",2.12962451277286,0.00473753895538335
"400952",2.12859833103891,0.0136677810074153
"960",2.12858084837958,3.1971078815241e-06
"9576",2.12823692838126,0.0171034343865399
"9746",2.12764307722363,9.06145058396898e-07
"7781",2.12746821438375,0.00503119887458626
"23406",2.1272557509097,1.66591760960019e-05
"1520",2.126857894574,0.000435732992361926
"22822",2.12580089617289,2.81765051692286e-07
"283234",2.12511308603147,5.0214297651402e-05
"54733",2.1229131010805,1.93104152910661e-09
"8857",2.12215414742721,0.000337797786245376
"55013",2.12181269066085,7.32762613864945e-06
"124460",2.12085279124824,0.00118220560281197
"339761",2.12047778467582,0.00111923960139828
"100133941",2.120311793358,0.00743493305808186
"414918",2.11998237725668,3.65420682127275e-05
"146556",2.11924038727606,0.00528647899913687
"119587",2.1191560539943,6.11885809740054e-07
"23654",2.11892581960033,7.30033575825314e-08
"255061",2.11866309771342,0.021629057111197
"7097",2.11844995111255,0.000191429446857172
"132014",2.1183134915945,1.91699690559943e-05
"2539",2.11710524306375,3.36606925122601e-06
"11200",2.11693478139743,3.73137712991156e-06
"316",2.11662970691779,0.000358005616642571
"926",2.1165808255784,0.00215956922080245
"200298",2.11618217416741,0.00278246015549708
"90288",2.11577546821092,0.0219491202183727
"158062",2.11479651492195,0.00176131697071177
"339192",2.11438545256683,2.28246144948585e-07
"91523",2.11355703083832,2.1372798126379e-05
"4168",2.11336475637626,0.0079932083067433
"56477",2.11325734649917,0.000720277612676064
"84793",2.11278220300834,1.3698494616932e-05
"343171",2.11139913631938,0.0498005877211649
"92565",2.11091603831431,0.00039578715962653
"10981",2.11049051185356,5.00066916493589e-06
"256236",2.1104158376829,0.00200028290991886
"100507055",2.10790416956259,0.00688327235986143
"25769",2.10776581022598,0.0352569049096333
"1588",2.10752693542479,0.00143093450734255
"100506994",2.10740946960745,0.00530522871393067
"100128385",2.10569375687097,1.08002713582078e-07
"23550",2.10501784688547,0.000161407252679082
"23533",2.10360433724737,0.000271241048785473
"23541",2.10323777188157,1.214104448393e-05
"202309",2.10285939042579,0.00298176093877653
"22895",2.10269378982876,0.0114472996340166
"80201",2.102339986805,0.0361817642790396
"54829",2.10142645209411,7.89207084479489e-05
"646658",2.10102042987458,0.00932376166857853
"284021",2.10098179441068,0.000254113753358179
"2891",2.10011243975221,0.00764121218863357
"10333",2.10004082561357,0.000307838013504867
"656",2.09950540408819,0.000532487551920437
"124904011",2.09936402387583,0.0410005331289627
"126969",2.09830294059619,0.000312092749153797
"7412",2.09658775225745,4.41040670634859e-06
"89958",2.09657421778687,0.00519470868506862
"408029",2.09616161492825,0.0012376485760221
"575",2.09596178280503,0.000331220447307133
"645784",2.09511063744121,0.00127860745263523
"79180",2.09503433481065,1.03083707838336e-05
"100124412",2.09393411442374,0.0386215560642274
"64283",2.09335529391032,1.76291871233764e-06
"80781",2.09235981289988,3.39710331057039e-06
"729230",2.09225372769802,0.00103006705373431
"3671",2.09165470781497,6.8686324738221e-06
"57569",2.09130777120662,2.31868421393888e-06
"874",2.09020346154592,4.52026294198166e-05
"105378645",2.08866913447017,0.0156364822122047
"56241",2.08780594942735,2.70657277093631e-05
"374403",2.0865581326777,0.000367717512260788
"3936",2.08499606777784,0.000657930245490132
"84519",2.08456263619128,0.000840905507423902
"10398",2.08351794708996,1.2353624052696e-05
"100507334",2.08302050233609,0.00301509355959017
"85449",2.08209229632801,7.2954705110092e-05
"100507053",2.08139994601487,1.15034035678854e-07
"1902",2.0810564752077,1.21614826157736e-05
"440465",2.08040536983628,5.76038694325212e-07
"55521",2.08001417913433,0.00159509656214384
"64170",2.07996518114732,6.792960327516e-05
"23742",2.07805659956784,0.0369660781747633
"393",2.07759819956991,4.43251509091068e-05
"100130733",2.07725639888343,0.00106777896611232
"8328",2.07670489986201,0.0305669083372006
"51176",2.07623593625083,0.00493093111671191
"53829",2.07609848704988,0.00341404003882433
"5990",2.0760152250017,3.37590755902413e-05
"7148",2.07564781149665,3.57617047041397e-07
"2999",2.07443901166763,0.00297421017333833
"81027",2.07438693527542,0.0229165216479346
"55227",2.07270989313133,5.16506481714246e-05
"199786",2.0704977705318,0.0117676608958675
"401463",2.06965571231426,0.0205956830191881
"440584",2.06883940018733,0.0441302150222076
"2557",2.06778170803804,0.0194100286794577
"64064",2.06762171284999,0.00144048599454416
"51411",2.06732015154236,0.00118774552711837
"84570",2.06649305335841,0.000652085373329468
"23136",2.06421429820155,4.9131561499204e-15
"2020",2.06410646297342,0.0057723899132087
"59353",2.06284715728496,0.00234365831795775
"3487",2.06246734752214,0.000101790523389739
"105375519",2.06233627170396,0.01414387040643
"100303491",2.06044385973089,0.00688593492325101
"10673",2.06035007525385,0.000137270852892962
"302",2.0601252019163,1.14547822501285e-06
"54457",2.05987277229206,0.00959822359557705
"9651",2.05847930937455,0.00344638633343286
"398",2.05827226207625,0.00268621622036647
"101929704",2.05782161192075,0.0169085578115267
"219833",2.05706934593944,0.000105763384703938
"100506115",2.05614607105531,0.0059038274132181
"101926987",2.05602288261138,0.00543937457668386
"83643",2.05600274520065,5.92581052656527e-06
"83742",2.0555536591434,1.70138760677943e-05
"646324",2.05516485955861,0.0287514798889335
"2125",2.05507942358314,0.00166742243757398
"285613",2.05499168461981,0.000826348292264636
"101",2.05467607240724,0.00102346796125117
"3699",2.05466708882684,1.48245402820841e-05
"124907763",2.05466135056035,0.0232465890528072
"9294",2.05435257962766,2.75045209518374e-06
"196500",2.05404292798168,0.00324300269038372
"2564",2.05307881590843,2.87017517335138e-05
"387496",2.05269804651133,0.000150454876708025
"112806053",2.05207415304202,0.0146572099826944
"9627",2.05062759707915,4.58252870562344e-06
"128239",2.05035439063258,0.000346662291311068
"22806",2.05027386422758,0.00129250943855725
"101926940",2.050254512615,0.0101610579472934
"5064",2.05004939338092,5.3470125765664e-05
"57619",2.05004382380819,0.000198618450382908
"27199",2.04930865234675,0.00448670913313419
"100506742",2.04915020975465,0.00104466511039078
"2894",2.0485872793576,5.0946077968585e-05
"4861",2.04825075359138,0.0188820801246384
"80003",2.0458940986896,5.16811135846713e-05
"79961",2.04457638965402,0.000572620587621149
"10278",2.04380513534572,3.36822215075004e-06
"10457",2.04282605569787,0.000110113413710085
"114614",2.04272146387314,0.000396508258137083
"8153",2.04114788763449,0.00031344859850223
"9508",2.04035529931982,4.96917628752468e-05
"50861",2.04003658264043,3.6560451975753e-05
"147906",2.03984581198414,2.20672447155239e-05
"91409",2.03979308918926,0.000109875766891397
"100505875",2.03928790739201,3.25400925037565e-05
"101927565",2.03905378454953,0.0301340838122245
"150142",2.03815062828496,0.0430475479343765
"51063",2.03738005010716,4.0391094929209e-06
"728488",2.03611444816195,8.97615420842814e-05
"64066",2.03601048005461,0.00445869990222022
"114783",2.0356381008534,0.0211887806868909
"3495",2.03522667420121,0.0310959706534074
"402573",2.03502859792412,0.0125939878928015
"22797",2.03429092425463,1.77537963290675e-05
"50507",2.03325844367845,8.99909727414211e-05
"54329",2.03254370770522,0.00870842680752566
"58189",2.03170138200608,0.000273063282766776
"26191",2.03156978779001,9.21934429161028e-05
"51311",2.03065405638964,0.00434524066691636
"58524",2.03042061593883,4.00707105972771e-06
"9700",2.02888653042904,0.000204508615362557
"3291",2.02752704615077,0.000202113178549962
"6375",2.0273608112331,0.0422540604859049
"201305",2.0262315205667,0.00731537015366241
"285498",2.02519094282036,0.000517428461475381
"8936",2.02368663508462,7.37202408529207e-06
"379",2.0233605886429,7.2954705110092e-05
"10417",2.02283728002935,8.45345306324321e-06
"8651",2.02195045119547,0.000194248694231227
"8483",2.02179434760418,8.69085867379579e-08
"3002",2.02158094952105,0.00286749179994253
"286133",2.02005832587928,1.2304392706776e-05
"26022",2.01990333421056,2.82995166694985e-05
"2571",2.01957987030985,0.0340228359582203
"55001",2.01925863507116,0.0201198875759175
"7124",2.01918721120103,0.000280364704616617
"1291",2.01858709819173,8.68898595896435e-07
"158248",2.01786071556937,0.00668804092030665
"93517",2.01785383031892,0.00356248951708776
"728780",2.01770272672877,0.00700870289785151
